,Unnamed: 0,Unnamed: 0.1,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE,precip2,precip1,LABEL,DAMS
4903,4903,4903,194577,44,0,8,34.9805,-87.5726,09/2009/17,48.1,48.9,1,29.77087425
4904,4904,4904,194591,116,0,8,34.8725,-87.5433,09/2009/17,44.4,42.5,1,26.13479958
4905,4905,4905,194602,10,0,8,34.9191,-88.0698,09/2009/17,19.8,31.3,1,16.6033412
4906,4906,4906,180572,43,0,8,45.3813,-94.7245,08/2009/16,13.7,6.5,1,23.26010053
4907,4907,4907,192529,176,0,8,34.7573,-86.6407,09/2009/8,2.9,6.7,1,21.18275606
4908,4908,4908,198227,6,0,8,35.1031,-84.0382,09/2009/26,7.1,56.2,1,43.72768896
4909,4909,4909,196347,11,0,8,21.495,-157.852,10/2009/25,0,0.2,1,13.69260744
4910,4910,4910,197115,1,0,8,35.959,-93.68,09/2009/21,2,10.2,1,3823.842174
4911,4911,4911,197116,0,0,8,35.709,-94.18,09/2009/21,0.8,18.5,1,49.38694945
4912,4912,4912,197120,6,0,8,35.5434,-93.83,09/2009/21,0,4.7,1,5.862130081
4913,4913,4913,196205,31,0,8,36.1828,-86.2976,09/2009/16,2.5,25.4,1,1.863441813
4914,4914,4914,188821,6,0,8,32.9159,-95.2072,09/2009/14,17.7,15.4,1,28.92310361
4915,4915,4915,192403,2,0,8,33.7078,-93.0261,09/2009/17,33.1,63.6,1,16.78694889
4916,4916,4916,196406,35,0,8,35.04,-92.02,10/2009/29,0,34.7,1,5.908757665
4917,4917,4917,196412,25,0,8,34.9472,-92.1329,10/2009/29,0,49.3,1,36.16645032
4918,4918,4918,198824,0,0,8,33.77,-91.92,10/2009/30,22.6,97.9,1,24.9865161
4919,4919,4919,198860,2,0,8,34.8247,-93.069,10/2009/29,0,75.3,1,9.269731088
4920,4920,4920,179940,10,0,8,44.6799,-92.0757,08/2009/14,0.1,1.3,1,16.56548862
4921,4921,4921,198044,981,0,6,38.62,-95.27,09/2009/21,0.2,11.2,1,25.69114907
4922,4922,4922,198224,14,0,8,35.0365,-84.3929,09/2009/26,6.6,61.9,1,25.24569391
4923,4923,4923,198225,26,0,8,35.4867,-85.0356,09/2009/26,3.1,46.6,1,17.20418004
4924,4924,4924,198226,3,0,8,35.3619,-85.4139,09/2009/26,13.6,50.6,1,27.68880641
4925,4925,4925,198228,31,0,8,36.0119,-84.2988,09/2009/26,8.7,75.3,1,33.52590172
4926,4926,4926,198229,20,0,8,35.7933,-83.9774,09/2009/26,1.1,44.3,1,14.35771381
4927,4927,4927,196054,10,0,8,34.0075,-90.0601,09/2009/14,12.8,11.2,1,23.65143535
4928,4928,4928,196853,1,0,8,35.1379,-88.1373,09/2009/21,32.7,20.2,1,21.50287388
4929,4929,4929,197992,110,0,8,35.418,-82.583,09/2009/20,4.8,58.1,1,12.58674655
4930,4930,4930,198005,5,0,8,35.266,-82.793,09/2009/20,6.1,67.7,1,34.70100189
4931,4931,4931,197627,10,0,8,34.956,-87.5616,09/2009/17,48.1,48.9,1,20.22066213
4932,4932,4932,197633,1995,0,8,34.8208,-87.6823,09/2009/17,44.4,42.5,1,23.4690078
4933,4933,4933,192519,95,0,7,34.7541,-86.5898,09/2009/8,2.9,6.7,1,27.62375897
4934,4934,4934,192520,424,0,7,34.7444,-86.6004,09/2009/8,2.9,6.7,1,41.17349782
4935,4935,4935,198316,12,0,7,40.2549,-75.429,10/2009/24,1.2,17,1,40.65427266
4936,4936,4936,197390,1587,0,8,18.3339,-66.9969,09/2009/17,2.7,3.9,1,10.64982684
4937,4937,4937,192530,660,0,8,34.7066,-86.5882,09/2009/8,2.9,6.7,1,10.33730603
4938,4938,4938,190182,628,0,8,18.3795,-67.1205,09/2009/17,1.6,5.2,1,36.43386009
4939,4939,4939,197904,3,0,8,33.7198,-93.035,10/2009/13,31.8,49,1,21.0026039
4940,4940,4940,197570,357,0,8,18.2032,-67.1308,09/2009/17,7.1,5,1,5.449002124
4941,4941,4941,197054,4,0,8,36.9734,-94.87,09/2009/9,0.9,55.6,1,30.58049511
4942,4942,4942,198311,200,0,8,40.0454,-75.033,10/2009/24,0.6,42.1,1,57.94894862
4943,4943,4943,188834,8,0,8,32.8637,-95.1684,09/2009/14,17.7,15.4,1,24.11718802
4944,4944,4944,197979,4,0,8,34.876,-83.185,09/2009/20,10.9,108.1,1,21.56939052
4945,4945,4945,198004,4,0,8,34.876,-83.185,09/2009/20,10.9,108.1,1,23.52566324
4946,4946,4946,195820,5,0,7,38.33,-86.22,09/2009/20,0.2,31.1,1,23.52566324
4947,4947,4947,198861,2,0,8,34.8247,-93.069,10/2009/30,75.3,43.3,1,38.16444135
4948,4948,4948,197829,3,0,8,32.1873,-94.3801,10/2009/29,0.2,32.2,1,16.56548862
4949,4949,4949,196928,4,0,8,36.3644,-86.0539,09/2009/16,1.3,9.6,1,17.06625262
4950,4950,4950,196559,12,0,8,35.9124,-87.3058,09/2009/3,2.2,6.3,1,36.14701118
4951,4951,4951,198046,981,0,6,38.62,-95.27,09/2009/21,0.2,11.2,1,29.16222239
4952,4952,4952,198048,8,0,8,38.92,-97.31,09/2009/21,0,3.4,1,25.24569391
4953,4953,4953,198049,6,0,0,39.09,-97.32,09/2009/21,0,3.4,1,39.58941031
4954,4954,4954,198050,2,0,7,39.22,-97.27,09/2009/21,0,14.9,1,36.30823774
4955,4955,4955,196419,12,0,8,34.73,-92.23,10/2009/29,0,34.1,1,35.6174128
4956,4956,4956,196425,337,0,8,34.7841,-92.2666,10/2009/29,0,52.2,1,27.55339572
4957,4957,4957,198315,256,0,8,40.16,-75.03,10/2009/24,1.6,38.2,1,21.88533678
4958,4958,4958,198318,140,0,8,40.1235,-75.2222,10/2009/24,0.7,13.3,1,22.00177481
4959,4959,4959,198346,529,0,8,35.9686,-83.9088,09/2009/26,3.9,58.8,1,24.04831271
4960,4960,4960,196641,12,0,8,36.1,-86.13,09/2009/17,25.4,37.6,1,33.16477256
4961,4961,4961,196808,0,0,8,35.4389,-87.2486,09/2009/17,32.7,49,1,27.35374435
4962,4962,4962,198041,1019,0,8,33.2368,-87.5644,09/2009/18,15.8,26.2,1,31.3361234
4963,4963,4963,198043,12,0,8,33.9109,-88.1019,09/2009/18,17,32.4,1,6.245944331
4964,4964,4964,198045,223,0,8,33.6908,-87.8288,09/2009/18,12.7,30.9,1,34.21118287
4965,4965,4965,198047,109,0,8,33.8394,-87.2781,09/2009/18,16.1,34.4,1,54.83270935
4966,4966,4966,198314,265,0,8,40.18,-74.9583,10/2009/25,38.2,3.2,1,19.67088169
4967,4967,4967,196381,6,0,8,36.4,-91.82,10/2009/22,0.3,108.8,1,16.54860533
4968,4968,4968,196383,2,0,8,36.3801,-91.9683,10/2009/22,0.3,108.8,1,23.80886283
4969,4969,4969,198267,0,0,8,34.18,-93.0581,10/2009/22,0.5,78.2,1,28.07520205
4970,4970,4970,198817,5,0,8,35.4114,-92.8142,10/2009/30,62.4,33,1,6.263139522
4971,4971,4971,198818,3,0,8,34.1213,-91.93,10/2009/30,22.4,87.5,1,28.03570315
4972,4972,4972,195859,31,0,8,36.84,-86.89,09/2009/22,2.2,4.4,1,26.27767678
4973,4973,4973,195264,12,0,8,43.9968,-71.5907,08/2009/21,0.4,8.4,1,29.58763563
4974,4974,4974,197830,8,0,8,31.9104,-94.4385,10/2009/29,0.3,57.7,1,29.15236765
4975,4975,4975,197832,3,0,8,32.7182,-94.3396,10/2009/29,0,35.1,1,14.3034709
4976,4976,4976,197895,34,0,8,34.467,-92.98,10/2009/9,6.8,79,1,16.03874969
4977,4977,4977,198149,9,0,8,35.1216,-84.8969,09/2009/26,2.7,15.9,1,5.12936369
4978,4978,4978,198217,17,0,8,36.4644,-83.8992,09/2009/26,10.6,101.3,1,22.97310133
4979,4979,4979,198219,3,0,8,35.6174,-85.2069,09/2009/26,13.5,48.9,1,30.73931726
4980,4980,4980,192770,3,0,8,36.3551,-92.6862,09/2009/19,0.1,3.9,1,30.34657951
4981,4981,4981,192773,7,0,8,36.0303,-93.2217,09/2009/21,0.6,9,1,10.20828799
4982,4982,4982,192771,1,0,8,35.9381,-92.6958,09/2009/21,1.2,9.1,1,63.6306738
4983,4983,4983,197860,31,0,8,35.388,-82.502,09/2009/20,4.8,58.1,1,48.77612251
4984,4984,4984,197959,5,0,8,35.266,-82.793,09/2009/20,6.1,67.7,1,28.88330648
4985,4985,4985,197985,11,0,8,35.337,-82.258,09/2009/20,4.6,32.8,1,20.22066213
4986,4986,4986,196479,129,0,8,32.8738,-96.5183,09/2009/13,13.6,21.3,1,11.87318266
4987,4987,4987,180628,8,0,8,44.695,-92.0486,08/2009/14,0.1,1.3,1,8.046789724
4988,4988,4988,198030,120,0,8,33.2696,-86.8527,09/2009/17,35.8,18.3,1,23.24541478
4989,4989,4989,198347,23,0,8,35.7967,-84.2741,09/2009/26,2.3,30.5,1,27.22283326
4990,4990,4990,198349,21,0,8,36.1127,-84.6027,09/2009/26,10.5,65.4,1,3.212233504
4991,4991,4991,198350,5,0,8,35.8743,-84.5607,09/2009/26,10.5,65.4,1,37.56701454
4992,4992,4992,198351,39,0,8,35.8697,-83.563,09/2009/26,3.1,54.5,1,23.80286464
4993,4993,4993,198352,10,0,8,36.2515,-83.8029,09/2009/26,3.7,72,1,10.72994753
4994,4994,4994,196867,4,0,8,35.6902,-86.6145,09/2009/17,9.7,18.5,1,26.12873046
4995,4995,4995,198051,6,0,8,32.61,-86.4,09/2009/19,22.5,25.7,1,41.84138072
4996,4996,4996,198056,3,0,8,33.09,-85.95,09/2009/19,25,27.2,1,11.07021224
4997,4997,4997,198057,9,0,8,32.9119,-86.018,09/2009/19,24.4,26.5,1,36.87406002
4998,4998,4998,198819,3,0,8,34.1213,-91.93,10/2009/30,22.4,87.5,1,27.46872448
,,,,157,0,,30.767,-89.7814,,14.7,0,0,50.52071859
,,,,155,0,,-31.8199,131.0448,,0,0,0,536.3919936
,,,,155,0,,-22.9224,123.5193,,0,0,0,695.6898874
,,,,155,1,,53.6996,-118.0826,,8,1.7,0,94.11021967
,,,,155,0,,-8.6292,159.7521,,4.3,11.9,0,1354.32134
,,,,155,1,,12.6848,-7.0522,,5.4,3.2,0,152.1094428
,,,,155,1,,21.2265,103.1076,,2.2,3.7,0,206.3347536
,,,,155,0,,44.8051,49.3039,,0,0,0,269.1860866
,,,,155,0,,5.0246,-72.785,,0,0,0,58.14400595
,,,,155,0,,-3.1169,127.6969,,7.3,2.3,0,931.6768938
,,,,155,0,,36.8451,-114.7451,,1,1.1,0,82.12170516
,,,,155,1,,-25.7356,24.975,,0,1.4,0,99.4687954
,,,,155,1,,53.7166,140.2496,,0,0.7,0,849.9662718
,,,,155,1,,58.9298,58.153,,0.6,0.3,0,138.8284118
,,,,155,0,,-29.9997,123.5369,,0,0,0,735.4324009
,,,,155,1,,43.9982,-108.7573,,0,0,0,21.01534973
,,,,152,0,,37.1066,129.6169,,0,0,0,90.92614864
,,,,152,0,,-6.028,-63.7657,,0.6,1.8,0,303.3791599
,,,,152,1,,7.1847,37.8218,,0,0.2,0,177.3530945
,,,,152,0,,29.6335,48.2812,,0,0,0,233.0576661
,,,,152,0,,49.4652,93.1422,,0.5,0,0,393.6271634
,,,,141,1,,42.2331,117.4045,,7.8,0.6,0,66.99417519
,,,,141,0,,-18.419,144.5852,,0,0.2,0,84.242459
,,,,141,0,,31.4078,20.1027,,0,0,0,74.60716049
,,,,141,0,,19.0263,-82.9579,,8.6,0.7,0,485.2789632
,,,,141,0,,26.022,21.2001,,0,0,0,672.1732672
,,,,141,0,,24.1016,28.261,,0,0,0,452.75789
,,,,141,0,,41.8382,-109.7364,,0.5,0,0,15.8097179
,,,,141,0,,32.8534,-119.1137,,0.1,0,0,144.0193206
,,,,141,1,,57.1299,92.0096,,0.2,0,0,134.1136489
,,,,141,0,,19.7248,41.819,,0.5,0.2,0,592.2312595
,,,,141,0,,-9.6553,178.7056,,3.5,1.9,0,2880.291651
,,,,141,1,,-21.2604,-144.1356,,3.7,2,0,4170.987023
,,,,141,0,,-29.485,133.4042,,0,0.1,0,494.3672052
,,,,141,1,,45.9159,-0.4328,,0.3,0.1,0,63.19038905
,,,,139,1,,31.3289,110.9199,,0,0,0,16.31783013
,,,,139,0,,34.2172,82.0908,,0,0,0,545.8016286
,,,,139,0,,-12.718,160.1545,,2.8,8.7,0,1432.105586
,,,,139,0,,59.0786,21.4575,,2.3,0.9,0,288.3368641
,,,,139,0,,34.9531,126.7968,,6,2.4,0,41.55957252
,,,,133,1,,-12.6903,-46.1237,,0,0.2,0,232.7781291
,,,,133,0,,52.4138,-97.8027,,5,4,0,129.9529742
,,,,133,0,,29.0829,110.9543,,0,0,0,25.08525005
,,,,133,0,,26.4812,63.2209,,0,0,0,160.8248917
,,,,133,1,,38.0317,-4.4713,,8,1.1,0,15.95056557
,,,,133,0,,22.3244,40.6799,,0,0,0,811.1868444
,,,,133,1,,37.1027,-95.511,,0,0,0,18.97818731
,,,,132,0,,10.7152,122.8817,,1.1,1.8,0,401.8555646
,,,,132,1,,-43.4877,146.8132,,1.1,3.7,0,97.67638706
,,,,132,0,,58.7843,-129.1244,,0.1,0.1,0,276.2190307
,,,,132,0,,38.003,20.2594,,0,0,0,104.4972942
,,,,132,1,,53.5381,-67.7014,,0,0,0,125.5013014
,,,,132,0,,-22.063,-160.0169,,0.1,0.4,0,2841.107117
,,,,132,0,,35.5292,40.2798,,0.3,0.6,0,159.6145502
,,,,132,0,,-7.0752,-41.4975,,0,2.1,0,100.4166362
,,,,132,1,,-33.2602,146.1054,,0,0,0,275.2678135
,,,,130,1,,-9.3769,161.1555,,2.7,3.2,0,1503.53921
,,,,130,0,,13.1076,41.074,,0,0,0,324.8332415
,,,,130,1,,50.1534,-115.0599,,0,0.1,0,51.35983889
,,,,130,0,,-12.5379,122.2841,,2.9,0,0,801.3861091
,,,,130,1,,45.3766,14.017,,0,2.7,0,8.87621676
,,,,130,1,,5.1131,8.7762,,0.3,0,0,172.5422551
,,,,114,1,,7.8639,11.8156,,1.4,1.5,0,203.7229742
,,,,114,1,,-13.9555,-50.7189,,2.3,2.2,0,261.0315465
,,,,114,0,,6.0039,80.8487,,1.1,0.5,0,47.22771708
,,,,114,1,,35.4014,-79.3724,,0,0,0,27.51412366
,,,,114,1,,-36.3111,147.8641,,0,0,0,24.50415148
,,,,114,0,,6.2213,95.3737,,1.9,0.8,0,485.4122072
,,,,114,1,,51.1227,36.562,,0.9,3.9,0,225.8029094
,,,,114,0,,-20.0948,-70.4075,,0,0,0,487.0763791
,,,,114,0,,29.5234,1.7008,,0,0,0,406.0283231
,,,,114,0,,-38.4808,141.1147,,2.5,2.4,0,157.2535016
,,,,114,1,,27.6501,115.0448,,0,0,0,23.34870542
,,,,114,1,,12.1587,108.7038,,0.8,1.5,0,35.41839859
,,,,98,1,,35.6252,-106.9157,,0,0.1,0,41.96194901
,,,,98,1,,-20.0095,139.1128,,0,0,0,45.6857003
,,,,98,1,,-12.4723,22.0199,,6,3.7,0,434.7436464
,,,,98,0,,14.4163,-6.8746,,0.3,1.3,0,117.6899417
,,,,98,1,,-22.1753,-139.5601,,0.3,0.1,0,4503.754844
,,,,98,1,,-3.1302,-61.3111,,0.7,7.9,0,244.4937615
,,,,98,1,,-8.2071,-48.2305,,4,1,0,198.6987385
,,,,98,1,,56.7879,135.4821,,0.2,0,0,616.3596535
,,,,98,0,,-38.1437,-74.8473,,0.1,0,0,367.2899559
,,,,98,0,,19.6659,9.3625,,0,0,0,767.3441765
,,,,98,1,,2.1505,-68.6374,,2.5,9.7,0,600.8067839
,,,,98,1,,41.9598,-6.0911,,0.7,0.4,0,4.761591653
,,,,98,0,,-9.7755,145.459,,2.4,1.6,0,220.5144801
,,,,98,0,,13.3572,25.0532,,0,0,0,827.6336479
,,,,98,0,,51.1126,61.3205,,0,0,0,171.1845145
,,,,98,1,,-4.8769,-72.4457,,0.7,0.5,0,792.1821332
,,,,98,0,,39.0164,55.4712,,0,0.4,0,210.7519443
,,,,98,1,,47.8897,11.8966,,0.1,0,0,37.41389069
,,,,96,1,,49.549,105.258,,0,0,0,305.7286978
,,,,96,1,,6.4226,122.0214,,10,13.2,0,364.8052328
,,,,96,0,,-12.4034,-68.4561,,0,0,0,441.85311
,,,,96,0,,26.6034,27.7299,,0,0,0,349.4514635
,,,,96,1,,44.7367,3.0746,,0.1,2.1,0,18.19042449
,,,,90,0,,-19.7094,177.8964,,3.7,1.5,0,1765.01148
,,,,90,1,,41.0809,78.1045,,0.1,2.8,0,223.3900691
,,,,90,1,,-17.6597,-45.125,,0.1,2.8,0,63.61383209
,,,,90,1,,59.7634,13.6309,,0.1,0,0,24.43171918
,,,,90,0,,-33.4829,126.9247,,0,0,0,830.2705756
,,,,90,1,,37.5154,-5.0931,,2.1,0,0,35.09759012
,,,,90,0,,3.9095,95.152,,2.3,1.1,0,656.1642122
,,,,90,1,,50.3726,43.7711,,1.5,0.1,0,183.9420276
,,,,90,0,,42.9493,120.9303,,0,0.1,0,34.84404263
,,,,90,0,,10.349,168.4124,,0.4,0,0,3094.729305
,,,,90,1,,28.396,-82.37,,0,0,0,43.490168
,,,,90,0,,-45.7832,-76.8978,,0,3.2,0,511.4246948
,,,,90,0,,-27.776,121.2423,,0,0,0,674.901918
,,,,90,0,,27.7241,-0.3666,,0,0,0,481.021071
,,,,90,1,,16.9716,17.2457,,0,0,0,723.0726645
,,,,90,0,,-18.1562,-143.7318,,1.9,0.7,0,4412.537999
,,,,90,0,,-14.0011,50.9542,,0.3,0.4,0,473.7522033
,,,,90,1,,53.2101,-113.6874,,0.9,0.1,0,80.17694007
,,,,90,0,,18.8953,122.5242,,3.8,0.8,0,256.8557346
,,,,90,1,,18.3054,-65.908,,0.9,0.7,0,32.93342351
,,,,79,1,,38.1867,-78.5767,,0,1.5,0,13.12133463
,,,,77,0,,-19.7019,122.7719,,0,0,0,607.3630583
,,,,77,0,,15.0664,6.1208,,0,0,0,174.9209938
,,,,77,0,,48.625,154.0005,,1.2,0.2,0,948.7230491
,,,,77,1,,25.1798,75.966,,0,0,0,14.10766839
,,,,77,1,,44.135,-100.7987,,0,0,0,47.89251127
,,,,77,1,,-37.0158,139.9877,,0,0.6,0,176.6604385
,,,,77,1,,57.9007,12.2965,,0,0,0,52.24187978
,,,,77,0,,43.5355,119.5812,,0.1,0,0,87.75154066
,,,,77,0,,50.8119,57.5792,,0,0,0,120.3006059
,,,,77,0,,-9.6766,26.5889,,0,0.7,0,137.7703753
,,,,77,1,,-1.4918,98.8819,,4.4,3.2,0,614.9530662
,,,,77,1,,57.1673,112.2433,,0,1,0,128.5129108
,,,,77,1,,18.3924,37.7188,,0,0,0,367.0728013
,,,,77,0,,34.4232,7.2342,,0.1,0,0,84.81683277
,,,,77,1,,55.0311,24.3391,,2,0,0,27.74232442
,,,,74,1,,53.3093,101.726,,0.1,1.6,0,211.5953654
,,,,74,1,,58.265,58.8572,,0,1.2,0,148.48203
,,,,74,1,,51.6183,25.8483,,0.2,0.1,0,215.8754244
,,,,74,1,,54.9233,-163.3623,,2.2,0.5,0,705.3773522
,,,,74,0,,-21.7601,120.8364,,0,0,0,395.8397895
,,,,74,1,,-41.4775,174.0252,,0,0,0,13.18102814
,,,,74,0,,-23.0508,-43.0847,,0.1,0.6,0,90.45155274
,,,,74,0,,10.0372,1.5087,,0,0,0,109.5853405
,,,,74,0,,-1.0085,-92.1082,,0,0,0,1323.731679
,,,,74,1,,49.9242,-66.9712,,4.9,0,0,72.20639324
,,,,74,0,,14.0635,-1.916,,0,0,0,32.59889689
,,,,74,0,,44.5164,91.1614,,0,0,0,676.7922597
,,,,74,1,,53.958,131.2253,,0,0,0,257.7493786
,,,,73,0,,40.3306,51.3846,,0,0.4,0,299.6791595
,,,,73,1,,50.2669,133.9865,,0,0,0,600.1474652
,,,,73,1,,58.0242,57.9025,,0.2,0,0,92.48097418
,,,,72,0,,-14.4484,37.9249,,0.5,0.5,0,281.9578478
,,,,72,0,,24.4936,-6.0124,,0,0,0,687.3011282
,,,,71,1,,50.534,5.6071,,4,0,0,26.74928155
,,,,50,1,,53.8212,-113.1804,,4.4,0.1,0,118.9209885
,,,,50,0,,29.3374,63.4377,,0,0,0,364.1237775
,,,,50,0,,-25.5158,117.4999,,0,0,0,506.2373542
,,,,50,0,,-6.5839,11.8358,,1.2,0.1,0,299.332992
,,,,50,1,,48.5348,86.3933,,0.5,0.5,0,254.366602
,,,,50,0,,46.1515,15.8678,,1.2,0.9,0,49.34066388
,,,,49,0,,-24.8409,135.2819,,0.1,0.4,0,622.7549283
,,,,49,1,,33.7975,-98.5597,,0,0.4,0,18.81798175
,,,,48,1,,51.7796,-68.3072,,0,2.2,0,34.91624522
,,,,48,1,,51.8817,17.3478,,0.6,0.7,0,93.5907834
,,,,40,1,,39.7723,-1.2846,,0,0,0,16.60906135
,,,,40,1,,-20.7534,-52.3723,,3.7,18.6,0,78.38883752
,,,,40,1,,58.5839,42.0043,,1,1,0,200.0007773
,,,,40,0,,20.9969,16.4173,,0,0,0,1140.191921
,,,,40,0,,55.5109,-104.2462,,0,0,0,105.5825812
,,,,40,1,,6.5163,81.1162,,0,0,0,32.1931082
,,,,40,0,,42.3165,-0.3724,,0,4.4,0,30.6960418
,,,,39,1,,-16.5464,20.7676,,0,0,0,524.546225
,,,,39,1,,53.0067,94.3878,,0,0,0,203.5090493
,,,,39,1,,47.0394,-94.4755,,0,0,0,18.69459455
,,,,39,0,,-2.0927,109.6632,,1.6,1.8,0,436.5639083
,,,,39,1,,0.4576,-52.8556,,0,0,0,184.0258499
,,,,39,1,,0.5226,12.5443,,3.8,5.2,0,237.8157305
,,,,39,1,,-15.8441,30.6753,,0,0,0,112.7840964
,,,,39,0,,46.1682,32.9759,,0.1,4.6,0,74.64013483
,,,,39,1,,49.0276,114.5665,,0,0.2,0,802.5413377
,,,,39,1,,44.4521,81.7582,,0,0.1,0,304.1357597
,,,,39,1,,-22.6645,-61.1215,,0.2,1.9,0,389.8496222
,,,,39,0,,-21.6588,131.8404,,0.1,1.5,0,696.9628018
,,,,39,0,,-30.1982,-65.1971,,3,13.3,0,76.44302501
,,,,39,1,,47.8008,-79.1219,,0.3,0.2,0,28.56685259
,,,,39,1,,34.0238,-83.8057,,0,0.2,0,28.89890428
,,,,30,0,,15.6924,-6.0603,,0,0,0,223.6528609
,,,,30,1,,-8.1951,139.3608,,0,0,0,761.4998917
,,,,30,0,,39.6405,43.1654,,0.4,0,0,16.11418672
,,,,29,0,,-18.9077,-60.7954,,0,0,0,507.8687605
,,,,29,1,,-2.8704,-60.3947,,4,1.8,0,147.2716338
,,,,29,1,,-11.5148,-44.6422,,0,0.5,0,250.3313357
,,,,29,0,,48.1309,44.9363,,0,0,0,79.66199962
,,,,29,1,,50.5145,46.3936,,1.2,0.3,0,195.682631
,,,,29,0,,32.7102,97.829,,0,0,0,473.3273776
,,,,29,0,,56.5765,113.0706,,0,0.1,0,148.745039
,,,,29,1,,-31.3311,116.5645,,1.2,0,0,79.17290705
,,,,29,0,,30.681,32.5942,,0.1,0,0,261.7785629
,,,,29,1,,44.278,-86.8046,,0,0,0,36.652866
,,,,29,1,,56.391,103.188,,0,0.6,0,87.26040809
,,,,25,1,,4.3,28.1507,,4.4,9.3,0,706.3187398
,,,,25,1,,55.964,-67.4093,,0,0.5,0,173.7417513
,,,,25,1,,-13.6928,15.0316,,0.6,0.5,0,88.77647991
,,,,25,1,,-14.586,14.6665,,0,0,0,43.91493653
,,,,25,0,,15.2619,106.3146,,1.3,0,0,53.33331585
,,,,23,0,,44.9974,114.432,,0.4,4,0,450.304333
,,,,23,0,,46.7332,58.9833,,0,0,0,549.9810285
,,,,23,1,,-14.1961,-70.6169,,0,0,0,151.8056923
,,,,23,1,,51.0949,0.7328,,0,0,0,23.4916759
,,,,16,1,,52.6102,10.8567,,1.7,3.2,0,84.41912549
,,,,16,0,,32.4701,-6.7108,,0,0.8,0,46.74813409
,,,,16,1,,57.7499,96.9459,,0,0,0,335.1302066
,,,,16,0,,-41.1595,-72.7513,,1,0.5,0,179.6380122
,,,,16,0,,14.5898,-8.9605,,0,0,0,221.6890204
,,,,16,1,,18.4058,20.9727,,0,0,0,1056.07597
,,,,16,1,,7.9966,13.1744,,0,0,0,131.0305569
,,,,16,1,,16.1271,-91.3472,,10.7,8.7,0,131.4438874
,,,,15,0,,-21.708,28.4511,,0,0,0,35.12642097
,,,,15,1,,25.4532,86.2011,,1.8,0,0,47.96326729
,,,,15,0,,15.8793,-17.6458,,0,0,0,136.9883109
,,,,15,0,,55.5353,138.2867,,0,0,0,732.1966429
,,,,15,1,,59.2167,-71.3411,,0.1,0,0,490.2030845
,,,,15,1,,55.0794,114.3198,,0,0.4,0,303.9810113
,,,,15,1,,0.0623,36.6482,,0.9,0.7,0,91.45410672
,,,,15,0,,-4.6139,133.3892,,0.8,0.1,0,947.9250916
,,,,15,1,,-2.7256,-54.6979,,6.6,5.5,0,45.36652149
,,,,15,0,,58.7228,10.5594,,1.1,1.1,0,76.89990306
,,,,15,1,,45.6174,127.4379,,1.5,0,0,219.468071
,,,,15,0,,27.4459,-12.0986,,0,0,0,368.4575714
,,,,15,1,,51.4054,41.8255,,0,0,0,351.5870555
,,,,14,0,,-6.6452,104.0628,,5.4,4,0,364.6895337
,,,,14,1,,57.3745,54.9547,,1.3,0.5,0,83.18686162
,,,,14,1,,-6.8128,-77.0204,,2.7,1.7,0,245.8223267
,,,,14,0,,-35.0648,150.957,,0,0,0,61.63971559
,,,,14,1,,40.7673,-76.8944,,0,0,0,36.08097409
,,,,10,1,,-27.9884,-56.0324,,0,0,0,88.25307629
,,,,10,1,,5.9148,-55.3489,,1.6,0.8,0,110.4734795
,,,,10,1,,54.2202,17.0548,,0,0,0,115.3592817
,,,,8,1,,52.2529,-81.8409,,0.1,0.3,0,251.4054019
,,,,7,0,,6.8656,-66.0465,,9.6,7.2,0,254.0115396
,,,,7,0,,-29.3191,129.6344,,0.5,1.3,0,820.5853864
,,,,7,0,,-19.6547,143.9213,,0,0,0,71.8484946
,,,,7,0,,-2.3708,37.3927,,0,0.1,0,161.9500896
,,,,7,0,,22.2587,31.7097,,0,0,0,224.8911262
,,,,7,1,,59.0038,106.375,,2.4,0,0,243.748785
,,,,7,0,,48.8819,-2.0369,,0,0.1,0,38.39094919
,,,,7,1,,-25.7579,147.5854,,0,0,0,239.0363101
,,,,7,0,,39.036,77.2526,,0,0,0,381.6781462
,,,,7,0,,20.5351,28.9168,,0,0,0,558.9870719
,,,,7,1,,5.0669,-61.02,,0.7,0.1,0,371.0847405
,,,,7,0,,33.3972,35.1791,,0.7,0,0,50.28560231
,,,,7,0,,-18.7148,168.9,,0,0,0,1841.579649
,,,,7,1,,1.6322,19.6436,,1.7,2.6,0,919.2070981
,,,,7,1,,54.9696,77.4438,,0,0,0,355.4484471
,,,,7,0,,14.1135,27.1201,,0,2.4,0,590.5176807
,,,,7,1,,-21.825,32.2649,,0,0,0,144.3291864
,,,,7,0,,18.4911,34.3474,,0,0,0,412.3304144
,,,,7,0,,14.2498,74.0013,,3.3,3,0,81.57530967
,,,,7,0,,13.8514,29.1843,,0.1,0,0,387.3430151
,,,,7,1,,36.4223,53.4457,,0,0.7,0,27.34587333
,,,,7,0,,29.2741,-102.6963,,0,0,0,160.5623966
,,,,7,0,,20.7931,25.2481,,0,0,0,860.8216769
,,,,7,1,,40.9948,72.4758,,0,0,0,34.09684796
,,,,7,1,,29.0311,-98.6586,,0.1,0,0,36.57644964
,,,,6,0,,52.2971,116.9415,,2.7,0,0,640.0936046
