,Unnamed: 0,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE
454,454,169176,3,0,0,40.6495,-84.493,05/2009/27
455,455,177004,55,0,8,27.616,-99.5059,05/2009/27
456,456,166710,9,0,8,33.01,-94.36,05/2009/3
457,457,174714,91,0,8,33.97,-112.75,07/2009/25
458,458,174719,91,0,8,33.97,-112.75,07/2009/25
459,459,169526,7,0,8,33.94,-94.36,05/2009/6
460,460,169527,10,0,8,32.7232,-95.5594,05/2009/6
461,461,170546,9,0,8,33.7339,-94.5593,05/2009/12
462,462,166692,3,0,8,34.03,-94.57,05/2009/2
463,463,170548,4,0,8,33.8443,-93.4113,05/2009/12
464,464,170549,4,0,8,33.9704,-93.8651,05/2009/12
465,465,170550,12,0,8,33.9636,-93.861,05/2009/12
466,466,170182,10,0,8,41.95,-90.9,05/2009/2
467,467,170183,3,0,6,40.62,-91.09,05/2009/15
468,468,170186,3,0,8,40.81,-91.43,05/2009/15
469,469,170187,3,0,8,40.81,-91.43,05/2009/15
470,470,166712,60,0,8,33.4701,-94.0284,05/2009/3
471,471,175337,14,0,8,33.3604,-92.634,05/2009/8
472,472,161156,6,0,8,31.4796,-82.0201,04/2009/2
473,473,167914,21,0,8,39.26,-86.8034,04/2009/6
474,474,167816,11,0,8,39.5047,-86.4219,04/2009/6
475,475,171859,4,0,8,33.76,-93.84,05/2009/16
476,476,173016,3,0,8,34.7,-90.13,05/2009/6
477,477,173018,6,0,8,34.5,-89.0,05/2009/6
478,478,168533,6,0,8,39.0574,-86.9769,04/2009/29
479,479,168542,16,0,8,38.8202,-87.2448,04/2009/30
480,480,168545,12,0,8,38.956,-86.9973,04/2009/30
481,481,176741,4,0,8,39.0549,-85.8667,04/2009/15
482,482,176830,8,0,8,39.2304,-86.7982,04/2009/16
483,483,166703,18,0,8,33.0522,-94.7396,05/2009/2
484,484,175340,4,0,8,32.6741,-92.0867,05/2009/17
485,485,173900,7,0,8,30.8009,-93.3868,05/2009/3
486,486,173901,19,0,8,30.5087,-92.4153,05/2009/3
487,487,173903,30,0,8,30.8483,-93.3182,05/2009/3
488,488,172821,12,0,8,41.0,-76.5459,07/2009/11
489,489,175243,8,0,8,33.6421,-93.5101,05/2009/2
490,490,172576,105,0,8,37.1605,-80.4221,05/2009/15
491,491,166684,5,0,8,33.106,-93.6715,05/2009/2
492,492,167933,9,0,8,38.5261,-87.2843,04/2009/7
493,493,167934,3,0,8,38.4933,-87.4948,04/2009/9
494,494,168504,8,0,6,39.8872,-87.3844,04/2009/30
495,495,169189,740,0,8,35.8045,-78.8352,05/2009/5
496,496,169195,1428,0,8,35.8235,-78.6085,05/2009/5
497,497,169196,2237,0,8,35.8298,-78.5838,05/2009/5
498,498,169197,779,0,8,35.8,-78.75,05/2009/5
499,499,167504,93,0,8,30.57,-100.64,04/2009/17
500,500,164729,13,0,8,41.1413,-74.1175,05/2009/7
501,501,164730,270,0,8,40.9985,-74.1123,05/2009/7
502,502,175330,1,0,8,33.6738,-94.7064,05/2009/10
503,503,172594,8,0,8,36.0643,-81.2592,05/2009/16
504,504,172596,20,0,8,36.0752,-81.289,05/2009/16
505,505,172598,5,0,8,36.7385,-80.9126,05/2009/16
506,506,170035,1074,0,8,38.8319,-104.8355,05/2009/24
507,507,169533,11,0,8,32.85,-95.1,05/2009/3
508,508,169990,7,0,8,33.2583,-92.6971,05/2009/11
509,509,168506,8,0,6,39.8872,-87.3844,04/2009/30
510,510,166701,6,0,8,33.72,-94.4,05/2009/2
511,511,172569,18,0,8,37.3404,-79.3597,05/2009/15
512,512,172570,594,0,8,37.2649,-79.179,05/2009/15
513,513,172571,23,0,8,37.3108,-79.3943,05/2009/15
514,514,172572,27,0,8,37.3143,-79.4166,05/2009/15
515,515,179566,23,0,8,35.7509,-79.7906,06/2009/18
516,516,172597,62,0,8,35.1164,-89.9749,05/2009/2
517,517,176985,19,0,8,28.6484,-96.6296,05/2009/27
518,518,161137,10,0,7,36.7305,-108.4675,05/2009/23
519,519,170074,14,0,8,41.8628,-92.2983,05/2009/1
520,520,170175,3,0,6,40.62,-91.09,05/2009/1
521,521,166693,3,0,8,33.471,-95.0736,05/2009/2
522,522,171873,5,0,8,32.9799,-95.0723,05/2009/2
523,523,172573,14,0,8,37.2294,-79.2629,05/2009/15
524,524,172574,9,0,8,37.194,-79.2698,05/2009/15
525,525,168532,2,0,8,36.93,-94.9786,05/2009/1
526,526,168535,5,0,8,36.8611,-95.5966,05/2009/1
527,527,168874,2,0,8,36.93,-94.9786,05/2009/9
528,528,179586,8,0,8,35.496,-79.6654,06/2009/18
529,529,179587,21,0,8,35.62,-79.6,06/2009/18
530,530,179661,2885,0,8,35.79,-78.65,06/2009/16
531,531,173081,2,0,8,36.3721,-90.9397,05/2009/8
532,532,173090,20,0,7,35.92,-89.92,05/2009/9
533,533,173092,4,0,8,35.9,-90.58,05/2009/9
534,534,172605,1,0,8,35.83,-88.05,05/2009/2
535,535,172611,76,0,8,34.62,-89.95,05/2009/2
536,536,182243,33,0,8,42.8458,-83.8147,06/2009/17
537,537,182245,23,0,7,43.0348,-83.0621,06/2009/17
538,538,167920,6,0,8,39.0582,-86.9773,04/2009/5
539,539,170181,10,0,8,41.95,-90.9,05/2009/2
540,540,166694,11,0,8,33.6085,-95.0247,05/2009/2
541,541,172567,93,0,8,37.4677,-79.1101,05/2009/14
542,542,168883,81,0,8,36.2555,-95.85,05/2009/1
543,543,168884,11,0,7,35.1967,-94.6565,05/2009/2
544,544,171893,23,0,8,29.3988,-100.9279,06/2009/19
545,545,172702,4,0,1,29.8585,-101.5247,06/2009/19
546,546,166689,3,0,8,32.9496,-95.2302,05/2009/2
547,547,176287,6,0,8,32.7037,-88.1679,05/2009/27
548,548,169907,19,0,0,30.59,-103.9,05/2009/22
549,549,172568,19,0,8,37.3283,-79.2355,05/2009/15
550,550,190169,1367,0,8,43.6836,-70.3728,07/2009/8
551,551,167775,90,0,8,40.0414,-86.0262,04/2009/6
552,552,167707,2,0,7,38.3336,-87.7712,04/2009/9
553,553,174182,188,0,8,30.1963,-93.2331,05/2009/24
554,554,166690,11,0,8,33.14,-94.06,05/2009/2
555,555,169991,9,0,8,33.18,-92.71,05/2009/11
556,556,173021,98,0,8,34.27,-88.72,05/2009/6
557,557,173025,1,0,8,35.7,-88.13,05/2009/6
558,558,173031,10,0,8,33.82,-88.55,05/2009/6
559,559,169209,1,0,0,32.25,-109.9156,06/2009/29
560,560,161152,18,0,8,31.51,-82.85,04/2009/2
561,561,161154,13,0,8,31.28,-82.19,04/2009/2
562,562,167779,172,0,8,39.8621,-86.178,04/2009/6
563,563,179014,8,0,4,44.35,-117.26,06/2009/4
564,564,179429,1,0,6,44.44,-118.1,06/2009/13
565,565,179431,0,0,0,43.24,-117.42,06/2009/13
566,566,175335,2,0,8,37.2204,-93.0463,05/2009/1
567,567,175761,5,0,8,37.3352,-94.6335,05/2009/13
568,568,167694,8,0,6,39.8872,-87.3844,04/2009/5
569,569,174566,6,0,8,37.2615,-89.5327,06/2009/18
570,570,174584,43,0,8,37.01,-91.01,06/2009/9
571,571,169415,10,0,8,32.8064,-95.6078,05/2009/3
572,572,158163,27,0,8,31.94,-81.93,04/2009/2
573,573,158164,19,0,8,32.09,-82.12,04/2009/2
574,574,158165,9,0,8,32.095,-82.0867,04/2009/2
575,575,179660,51,0,4,44.25,-117.07,06/2009/14
576,576,179666,11,0,8,43.41,-116.73,06/2009/14
577,577,166725,42,0,8,33.03,-94.72,05/2009/3
578,578,175819,7,0,8,38.1497,-91.6232,05/2009/27
579,579,166540,65,0,8,33.12,-94.16,05/2009/2
580,580,172616,3,0,8,35.62,-88.741,05/2009/3
581,581,172617,1,0,8,35.83,-88.05,05/2009/3
582,582,172618,3,0,8,35.65,-88.4356,05/2009/3
583,583,175268,3,0,7,43.779,-99.5004,02/2009/11
584,584,169992,1,0,8,33.22,-92.78,05/2009/11
585,585,170481,9,0,8,33.2479,-92.6374,05/2009/11
586,586,170547,0,0,8,34.096,-94.4481,05/2009/12
587,587,166726,3,0,8,33.2262,-93.2714,05/2009/3
588,588,177757,14,-1,-1,60.0965,-149.4474,07/2009/30
589,589,166634,2,0,8,39.4074,-87.0147,04/2009/28
590,590,166635,86,0,7,40.4752,-86.8847,04/2009/6
591,591,166551,5,0,8,33.42,-93.65,05/2009/2
592,592,166729,4,0,8,33.7291,-94.4079,05/2009/3
593,593,166529,131,0,8,33.422,-94.0801,05/2009/2
594,594,167676,2,0,8,39.4074,-87.0147,04/2009/6
595,595,169410,3,0,8,33.1055,-94.7447,05/2009/3
596,596,165941,853,0,8,36.0657,-79.8131,06/2009/3
597,597,166723,10,0,8,32.8462,-95.4583,05/2009/3
598,598,166724,162,0,8,33.17,-94.98,05/2009/3
599,599,179763,5,0,0,42.17,-118.54,06/2009/14
600,600,174565,25,0,8,37.22,-89.47,06/2009/20
601,601,167937,1,0,7,41.3892,-84.7623,06/2009/19
602,602,167695,8,0,6,39.8872,-87.3844,04/2009/5
603,603,167699,0,0,8,39.5614,-87.4048,04/2009/5
604,604,176988,35,0,8,28.6813,-97.405,05/2009/27
605,605,167923,12,0,8,38.956,-86.9973,04/2009/6
606,606,170393,1,0,0,35.2,-110.96,05/2009/22
607,607,179798,10,0,8,42.85,-115.79,06/2009/21
608,608,175804,7,0,8,38.3363,-92.6542,05/2009/25
609,609,175811,3,0,8,38.0745,-91.7491,05/2009/27
610,610,166539,50,0,8,33.5152,-94.6246,05/2009/2
611,611,166727,63,0,8,33.45,-94.02,05/2009/3
612,612,173899,22,0,8,30.8159,-92.6752,05/2009/3
613,613,167705,9,0,8,38.6822,-87.5435,04/2009/9
614,614,167930,16,0,8,38.8202,-87.2448,04/2009/6
615,615,190176,92,0,8,45.0596,-69.873,07/2009/6
616,616,189436,106,0,8,41.67,-73.77,05/2009/24
617,617,187760,5,0,8,35.5412,-78.0228,07/2009/25
618,618,186634,62,0,8,40.0277,-84.1889,07/2009/11
619,619,186635,15,0,8,38.73,-82.83,07/2009/11
620,620,177888,31,0,4,39.3877,-101.0402,07/2009/3
621,621,191178,18,0,8,37.77,-75.64,07/2009/27
622,622,191180,64,0,8,37.95,-75.45,07/2009/27
623,623,178431,3,0,0,42.0253,-103.8311,07/2009/11
624,624,176882,3,0,8,48.47,-117.85,07/2009/25
625,625,171037,3,0,8,42.7223,-105.461,07/2009/12
626,626,181191,63,0,8,41.0289,-73.6264,06/2009/18
627,627,189426,0,0,0,41.2016,-72.2406,06/2009/3
628,628,186668,9,0,8,38.8224,-84.6233,07/2009/30
629,629,186670,34,0,8,39.007,-84.3808,07/2009/30
630,630,186672,51,0,8,39.1,-84.42,07/2009/30
631,631,186674,95,0,8,38.97,-84.08,07/2009/30
632,632,190970,7,0,8,42.46,-79.0,07/2009/11
633,633,190971,15,0,8,42.5,-78.92,07/2009/11
634,634,169387,0,0,0,40.48,-101.11,06/2009/28
635,635,169184,22,0,4,42.1004,-104.3466,07/2009/1
636,636,185919,16,0,8,34.95,-101.67,07/2009/28
637,637,179771,1,0,8,41.7944,-77.8017,08/2009/12
638,638,188237,0,-1,-1,60.4708,-150.5051,08/2009/14
639,639,188627,7,-1,-1,62.0583,-145.4109,08/2009/30
640,640,190531,33,0,8,32.2539,-81.211,07/2009/30
641,641,186537,11,0,8,45.12,-69.65,07/2009/6
642,642,186539,6,0,8,45.1607,-69.4595,07/2009/6
643,643,186541,14,0,8,45.2649,-69.5909,07/2009/6
644,644,162679,5,-1,-1,64.9739,-166.2041,05/2009/20
645,645,162680,0,-1,-1,64.718,-165.9298,05/2009/20
646,646,162681,2,-1,-1,64.9109,-165.0298,05/2009/20
647,647,190180,0,0,6,38.2989,-111.1542,07/2009/4
648,648,190181,11,0,7,38.28,-111.2,07/2009/4
649,649,163797,5,-1,-1,70.4322,-150.4094,05/2009/22
650,650,190486,179,0,8,32.05,-81.08,07/2009/27
651,651,186800,5,0,8,36.8857,-83.9095,07/2009/26
652,652,187899,13,0,8,35.2882,-80.3504,07/2009/27
653,653,187901,13,0,8,35.41,-80.2,07/2009/27
654,654,187903,137,0,8,35.36,-80.19,07/2009/27
655,655,186534,20,0,8,45.214,-69.516,07/2009/6
656,656,188286,96,0,8,39.14,-94.75,07/2009/27
657,657,180373,14,0,8,37.2937,-83.25299999999999,06/2009/11
658,658,161240,25,0,8,31.4496,-82.9233,04/2009/3
659,659,186637,14,0,8,38.88,-82.98,07/2009/11
660,660,191120,3,0,8,37.5,-76.29,07/2009/26
661,661,189899,147,0,8,37.3616,-81.0992,07/2009/12
662,662,189938,124,0,8,37.2806,-79.9682,07/2009/22
663,663,189940,13,0,8,37.2061,-79.9905,07/2009/22
664,664,189943,307,0,8,37.2547,-79.9532,07/2009/23
665,665,187765,42,0,8,35.6485,-78.0147,07/2009/25
666,666,180326,3,0,8,36.8203,-84.2047,06/2009/11
667,667,180328,2,0,8,36.6497,-84.478,06/2009/11
668,668,180334,3,0,8,36.8049,-84.2706,06/2009/11
669,669,180336,9,0,8,37.2314,-82.9543,06/2009/11
670,670,161176,8,0,8,31.2885,-82.2138,04/2009/2
671,671,185740,4,0,8,35.1511,-93.9414,08/2009/17
672,672,179944,4,0,8,31.2757,-82.6469,04/2009/2
673,673,179898,9,0,7,37.27,-95.55,06/2009/9
674,674,179902,7,0,8,37.4738,-95.7115,06/2009/9
675,675,161181,0,0,8,31.4334,-83.0402,04/2009/2
676,676,161231,26,0,8,31.2378,-82.323,04/2009/2
677,677,161247,32,0,8,31.1319,-81.5685,04/2009/5
678,678,185778,67,0,8,34.85,-92.41,08/2009/18
679,679,186633,89,0,0,40.12,-84.5,07/2009/11
680,680,188157,12,0,8,36.2102,-93.1428,07/2009/30
681,681,174875,3,0,5,40.6241,-100.0456,07/2009/22
682,682,186667,297,0,8,38.93,-84.5486,07/2009/30
683,683,189944,83,0,8,37.26,-80.0,07/2009/23
684,684,189949,8,0,8,37.1994,-80.0528,07/2009/23
685,685,189953,198,0,8,37.2714,-79.9595,07/2009/22
686,686,190256,330,0,8,36.4774,-80.6158,07/2009/20
687,687,168439,7,0,0,41.3993,-100.2409,06/2009/23
688,688,177136,19,0,8,41.88,-74.12,06/2009/30
689,689,187589,163,0,8,37.08,-88.63,08/2009/4
690,690,187603,27,0,8,38.5138,-87.28399999999998,08/2009/12
691,691,190273,464,0,8,36.1999,-81.6685,07/2009/20
692,692,190170,143,0,8,43.3886,-70.4735,07/2009/2
693,693,190171,53,0,8,44.1994,-69.2839,07/2009/2
694,694,190173,6,0,8,44.229,-69.4549,07/2009/2
695,695,190175,133,0,8,44.3916,-69.3237,07/2009/2
696,696,188169,9,0,8,33.0168,-93.4765,07/2009/28
697,697,191955,120,0,8,32.2442,-80.9069,09/2009/18
698,698,180531,14,0,8,48.19,-98.42,06/2009/27
699,699,180532,0,0,6,48.45,-98.21,06/2009/27
700,700,168365,46,0,8,38.4622,-78.6353,05/2009/16
701,701,188338,4,0,7,39.1767,-90.1425,07/2009/15
702,702,180473,5,0,8,47.97,-97.15,06/2009/26
703,703,191621,3,0,0,31.9819,-105.2607,07/2009/30
704,704,190294,1,0,2,44.1647,-98.1,07/2009/1
705,705,165992,19,0,2,46.74,-96.77,06/2009/16
706,706,165994,12,0,5,46.62,-96.77,06/2009/16
707,707,165995,1,0,7,46.54,-97.25,06/2009/17
708,708,166002,12,0,5,46.62,-96.77,06/2009/17
709,709,170633,13,0,8,38.3126,-91.9212,05/2009/8
710,710,170634,9,0,8,38.3027,-91.6325,05/2009/8
711,711,191477,2,0,0,33.26,-106.02,07/2009/5
712,712,186198,232,0,8,43.54,-96.73,07/2009/7
713,713,186200,339,0,8,43.5,-96.77,07/2009/7
714,714,177784,6,0,8,40.3,-91.95,06/2009/1
715,715,166001,19,0,2,46.74,-96.77,06/2009/17
716,716,185889,2,0,0,38.6198,-101.8117,08/2009/14
717,717,185893,18,0,0,39.82,-100.53,08/2009/14
718,718,178108,0,0,0,41.0564,-102.9286,08/2009/6
719,719,192318,510,0,8,41.7961,-70.535,09/2009/12
720,720,191488,17,0,0,31.8455,-107.6612,07/2009/22
721,721,190205,78,0,8,43.4,-95.13,07/2009/14
722,722,190552,104,0,8,32.1123,-81.1553,08/2009/3
723,723,175850,3,0,0,36.0,-114.07,07/2009/18
724,724,175877,9,0,0,35.898,-114.0256,07/2009/24
725,725,187816,542,0,8,42.49,-96.4,07/2009/7
726,726,187818,5,0,0,42.805,-96.275,07/2009/7
727,727,181047,128,0,8,34.7503,-77.3863,08/2009/6
728,728,188535,1,0,7,39.67,-90.63,07/2009/28
729,729,193612,8,0,8,29.7693,-84.8666,09/2009/18
730,730,183984,8,0,8,36.8339,-83.4262,06/2009/18
731,731,191413,39,0,5,31.8598,-106.6539,07/2009/3
732,732,170885,4,0,8,40.2373,-91.9156,05/2009/15
733,733,170887,1,0,6,40.2966,-92.3075,05/2009/15
734,734,190296,17,0,8,43.7345,-97.95,07/2009/1
735,735,188525,3,0,8,38.634,-92.4603,07/2009/28
736,736,188534,0,0,8,38.9466,-91.5326,07/2009/28
737,737,192171,3,0,8,42.9821,-72.0291,08/2009/22
738,738,192782,21,0,8,34.76,-77.4,08/2009/12
739,739,180385,3,0,8,37.4471,-82.4919,06/2009/11
740,740,180386,1,0,8,37.4918,-82.4043,06/2009/11
741,741,180397,1,0,8,37.6403,-82.3727,06/2009/11
742,742,180403,8,0,8,37.538,-82.6529,06/2009/11
743,743,192182,11,0,8,42.7868,-72.0662,08/2009/22
744,744,180440,3,0,8,37.3178,-83.1239,06/2009/15
745,745,180443,8,0,8,37.3156,-83.1823,06/2009/15
746,746,190550,591,0,8,32.082,-81.1138,08/2009/3
747,747,190551,1418,0,8,31.9979,-81.074,08/2009/3
748,748,191478,310,0,8,42.87,-112.4498,07/2009/4
749,749,192178,21,0,8,42.9011,-71.9055,08/2009/22
750,750,190855,1,0,8,45.5338,-98.2109,07/2009/1
751,751,190866,3,0,8,45.152,-98.4327,07/2009/1
752,752,192623,8,0,8,42.5369,-90.5603,04/2009/27
753,753,171987,667,0,8,38.8225,-77.2615,06/2009/3
754,754,171988,99,0,8,38.2012,-77.59,06/2009/3
755,755,171989,446,0,8,39.0839,-77.1751,06/2009/3
756,756,171993,1392,0,8,38.919,-77.1008,06/2009/9
757,757,182819,12,0,8,38.9784,-85.8987,06/2009/13
758,758,191459,868,0,8,43.68,-114.37,07/2009/3
759,759,191469,16,0,5,42.129,-113.63,07/2009/4
760,760,192602,2,0,6,45.6,-98.71,07/2009/14
761,761,192603,2,0,8,45.24,-99.56,07/2009/14
762,762,192604,1,0,8,45.23,-98.71,07/2009/14
763,763,169711,3,0,0,35.62,-114.2,07/2009/3
764,764,169716,2,0,0,35.3062,-115.1862,07/2009/2
765,765,171365,59,0,8,38.3681,-76.7833,05/2009/26
766,766,171982,121,0,8,38.9242,-77.5025,06/2009/3
767,767,171985,622,0,8,38.9621,-77.4075,06/2009/3
768,768,171995,236,0,8,39.5789,-77.0021,06/2009/10
769,769,171998,1094,0,8,38.999,-76.9341,06/2009/10
770,770,172000,438,0,8,39.4247,-76.8082,06/2009/10
771,771,189901,20,0,6,42.77,-96.19,07/2009/10
772,772,170711,7,0,8,37.98,-90.05,05/2009/14
773,773,191418,67,0,8,41.011,-92.005,07/2009/7
774,774,189569,6,0,8,43.31,-95.17,07/2009/9
775,775,189577,26,0,8,43.32,-95.15,07/2009/9
776,776,180477,4,0,7,48.54,-98.3,06/2009/27
777,777,170635,3,0,8,37.9431,-91.1646,05/2009/8
778,778,170642,6,0,8,37.7523,-90.6667,05/2009/8
779,779,186208,41,0,1,42.8,-96.93,07/2009/7
780,780,189895,2,0,8,42.77,-96.95,07/2009/10
781,781,188054,502,0,8,32.4936,-94.7612,07/2009/17
782,782,170667,24,0,8,37.87300000000001,-89.9392,05/2009/8
783,783,170671,3,0,8,38.6236,-89.7085,05/2009/8
784,784,170676,10,0,3,38.43,-89.17,05/2009/8
785,785,187815,32,0,8,42.82,-96.565,07/2009/7
786,786,191407,179,0,8,32.05,-81.08,08/2009/12
787,787,191793,5,0,0,39.813,-87.4943,06/2009/19
788,788,180162,500,0,8,22.2112,-159.4759,07/2009/23
789,789,183460,29,0,8,38.4189,-90.4577,06/2009/10
790,790,183463,57,0,8,38.9362,-90.7758,06/2009/10
791,791,183470,90,0,8,38.52,-90.43,06/2009/10
792,792,183475,24,0,7,38.4299,-90.044,06/2009/10
793,793,188225,4,0,8,32.91,-93.7,07/2009/28
794,794,191849,190,0,8,41.77,-71.45,08/2009/5
795,795,183548,1,0,8,39.06,-91.66,06/2009/15
796,796,190807,112,0,8,30.7892,-86.1184,07/2009/6
797,797,188226,18,0,8,32.6962,-93.7481,07/2009/28
798,798,191886,0,0,8,32.97,-79.7,08/2009/22
799,799,191887,6,0,8,32.9793,-79.6423,08/2009/22
800,800,191888,11,0,8,32.9933,-79.6445,08/2009/22
801,801,191999,6,0,8,38.8445,-87.0072,06/2009/18
802,802,192073,277,0,8,39.29,-86.77,06/2009/22
803,803,192278,2,0,0,40.3005,-85.1248,06/2009/25
804,804,186183,154,0,3,41.9643,-87.8127,07/2009/23
805,805,186199,10,0,8,40.4806,-88.3866,07/2009/28
806,806,170944,30,0,8,38.7594,-90.1325,05/2009/25
807,807,170946,19,0,8,39.0264,-90.0148,05/2009/25
808,808,188793,878,0,8,30.3647,-81.6901,09/2009/2
809,809,188794,215,0,8,29.5914,-82.087,09/2009/17
810,810,180518,5,0,0,48.19,-97.88,06/2009/27
811,811,188203,2,0,8,38.7198,-91.786,07/2009/4
812,812,188204,0,0,8,38.7396,-92.2089,07/2009/4
813,813,188206,3,0,5,38.6925,-89.3436,07/2009/5
814,814,188212,15,0,8,38.7017,-91.4566,07/2009/4
815,815,189479,15,0,8,42.77,-96.94,07/2009/9
816,816,171299,18,0,8,39.226,-78.2811,05/2009/28
817,817,188216,10,0,8,31.8213,-92.7521,07/2009/22
818,818,188218,5,0,8,31.6926,-92.6024,07/2009/22
819,819,180521,4,0,8,47.67,-97.18,06/2009/27
820,820,189493,2,0,6,42.64,-96.88,07/2009/9
821,821,190312,16,0,8,32.1189,-103.1988,07/2009/31
822,822,186353,21,0,7,41.6268,-87.2067,07/2009/28
823,823,191885,6,0,8,33.0042,-79.6158,08/2009/22
824,824,183553,5,0,8,39.05,-91.64,06/2009/15
825,825,183577,10,0,8,38.9338,-91.2222,06/2009/15
826,826,191781,7,0,8,39.66,-81.07,09/2009/7
827,827,192028,14,0,8,39.485,-86.8881,06/2009/22
828,828,192029,11,0,8,39.52,-87.12,06/2009/22
829,829,192053,17,0,8,39.3985,-86.7614,06/2009/22
830,830,170959,2,0,7,38.7353,-89.5581,05/2009/27
831,831,170960,2,0,0,39.0197,-88.911,05/2009/27
832,832,183601,54,0,8,38.8857,-90.9496,06/2009/15
833,833,183794,406,0,8,38.5476,-90.264,06/2009/15
834,834,191953,124,0,8,32.2451,-80.9028,09/2009/18
835,835,192055,675,0,8,39.1719,-86.5424,06/2009/22
836,836,192065,10,0,8,39.2885,-86.8528,06/2009/22
837,837,180255,16,0,6,38.4482,-89.6217,06/2009/8
838,838,180256,2,0,7,38.23,-89.75,06/2009/8
839,839,180268,0,0,8,37.2545,-91.0164,06/2009/9
840,840,185656,12,0,0,39.078,-100.5757,08/2009/2
841,841,192100,10,0,0,36.48,-98.02,08/2009/16
842,842,215428,38,0,8,34.2451,-77.9203,07/2009/6
843,843,215430,235,0,8,34.2415,-77.9368,07/2009/6
844,844,172745,7,0,8,37.0711,-80.40899999999998,05/2009/27
845,845,172746,191,0,8,37.1816,-80.4101,05/2009/27
846,846,172750,23,0,8,36.6441,-80.9204,05/2009/27
847,847,172751,12,0,8,36.6392,-80.9056,05/2009/27
848,848,175717,3,0,8,34.7931,-89.8117,05/2009/6
849,849,176108,26,0,8,36.4,-90.58,05/2009/9
850,850,176341,16,0,7,35.66900000000001,-90.5173,05/2009/2
851,851,153826,4,0,7,40.8436,-93.1129,03/2009/24
852,852,154051,25,0,8,41.4284,-79.6965,02/2009/11
853,853,173996,6,0,8,31.7863,-88.3706,05/2009/7
854,854,170086,0,0,1,36.9456,-111.2393,05/2009/22
855,855,154052,8,0,8,41.4429,-80.3302,02/2009/11
856,856,154053,67,0,8,41.5873,-79.392,02/2009/12
857,857,175289,1,0,8,44.065,-106.8146,07/2009/12
858,858,172599,14,0,8,36.6312,-80.6925,05/2009/16
859,859,172600,19,0,8,36.7007,-80.8856,05/2009/16
860,860,172602,2,0,8,38.0411,-79.8148,05/2009/16
861,861,172710,18,0,8,36.0588,-81.2622,05/2009/26
862,862,172719,9,0,8,36.7192,-80.1016,05/2009/26
863,863,172735,45,0,8,37.1252,-80.4167,05/2009/27
864,864,175287,8,0,8,35.78,-89.12,05/2009/24
865,865,172737,47,0,8,37.1419,-80.4106,05/2009/27
866,866,169073,5,0,8,34.02,-95.6422,05/2009/10
867,867,169074,9,0,8,34.0345,-95.52,05/2009/10
868,868,169075,4,0,8,34.0779,-95.2,05/2009/10
869,869,176135,22,0,8,36.299,-94.23,05/2009/1
870,870,176346,9,0,7,35.87,-89.4,05/2009/24
871,871,149635,13,0,8,41.25,-93.28,03/2009/8
872,872,153823,7,0,8,40.8341,-93.953,03/2009/24
873,873,153824,3,0,6,41.4888,-92.8635,03/2009/25
874,874,179662,10,0,8,35.7999,-78.0184,06/2009/16
875,875,179664,1043,0,8,35.77,-78.73,06/2009/16
876,876,173399,9,0,8,34.65,-89.32,05/2009/15
877,877,173400,2,0,8,34.5,-89.2,05/2009/15
878,878,173402,1,0,8,35.7,-88.13,05/2009/16
879,879,166722,2,0,8,33.1042,-95.2714,05/2009/3
880,880,153821,6,0,8,40.7513,-94.6431,03/2009/24
881,881,153822,4,0,7,40.9691,-93.2575,03/2009/24
882,882,155295,3,0,8,38.4901,-92.8949,02/2009/11
883,883,173407,2,0,8,34.2899,-88.4799,05/2009/16
884,884,173409,20,0,8,34.22,-88.67,05/2009/16
885,885,170604,19,0,8,36.0367,-81.0156,05/2009/26
886,886,170612,8,0,8,35.991,-81.1088,05/2009/26
887,887,170613,99,0,8,35.1008,-81.6657,05/2009/26
888,888,170651,384,0,8,34.786,-82.4798,05/2009/27
889,889,166718,32,0,8,33.17,-95.22,05/2009/3
890,890,156724,1,0,8,33.6918,-88.2065,02/2009/28
891,891,155179,2,0,8,38.3944,-93.4319,02/2009/11
892,892,155180,2,0,8,37.8351,-92.543,02/2009/11
893,893,155182,17,0,8,36.8695,-94.3583,02/2009/11
894,894,170581,34,0,8,35.6454,-81.5293,05/2009/26
895,895,175318,69,0,7,30.252,-88.1296,05/2009/23
896,896,166716,9,0,8,32.8047,-95.6415,05/2009/2
897,897,172738,16,0,8,37.1555,-80.4622,05/2009/27
898,898,172742,14,0,8,37.1666,-80.4036,05/2009/27
899,899,172743,34,0,8,37.1986,-80.3913,05/2009/27
900,900,209064,1660,0,6,35.3376,-119.0168,12/2009/10
901,901,156689,708,0,8,33.2092,-87.5423,02/2009/27
902,902,150600,38,0,8,41.5658,-93.6716,02/2009/10
903,903,150601,7,0,8,42.6407,-92.5518,02/2009/14
904,904,209065,744,0,8,36.7114,-119.7887,12/2009/11
905,905,156695,5,0,8,33.4381,-87.65799999999999,02/2009/27
906,906,150602,15,0,5,42.5589,-92.5583,02/2009/11
907,907,193128,39,0,8,36.5064,-97.8731,08/2009/18
908,908,156713,7,0,8,33.3295,-88.0239,02/2009/27
909,909,150603,3,0,6,41.4888,-92.8635,02/2009/9
910,910,149632,23,0,8,41.29,-92.68,03/2009/8
911,911,149633,15,0,6,41.03,-92.72,03/2009/8
912,912,150597,56,0,8,42.5208,-94.2222,02/2009/10
